transaction_id,user_id,transaction_timestamp,transaction_type,amount_usd,payment_method,currency
txn_20260206_635,user_715,2026-02-06 11:32:36.470285,rental,4.8,credit_card,USD
txn_20260206_636,user_703,2026-02-06 16:02:36.470285,rental,5.8,paypal,USD
txn_20260206_637,user_274,2026-02-07 00:09:36.470285,subscription,14.99,credit_card,USD
txn_20260206_638,user_204,2026-02-06 12:35:36.470285,subscription,9.99,apple_pay,USD
txn_20260206_639,user_991,2026-02-06 13:51:36.470285,subscription,19.99,apple_pay,USD
txn_20260206_640,user_119,2026-02-06 11:51:36.470285,ad_revenue,0.21,google_pay,USD
txn_20260206_641,user_44,2026-02-07 07:44:36.470285,rental,4.06,credit_card,USD
txn_20260206_642,user_807,2026-02-06 22:07:36.470285,subscription,19.99,credit_card,USD
txn_20260206_643,user_513,2026-02-06 22:21:36.470285,subscription,14.99,credit_card,USD
txn_20260206_644,user_557,2026-02-06 18:31:36.470285,subscription,19.99,apple_pay,USD
txn_20260206_645,user_434,2026-02-06 10:34:36.470285,subscription,9.99,credit_card,USD
txn_20260206_646,user_937,2026-02-06 16:48:36.470285,subscription,14.99,google_pay,USD
txn_20260206_647,user_770,2026-02-06 23:33:36.470285,purchase,15.43,google_pay,USD
txn_20260206_648,user_614,2026-02-06 22:34:36.470285,subscription,19.99,credit_card,USD
txn_20260206_649,user_302,2026-02-07 02:36:36.470285,purchase,14.69,apple_pay,USD
txn_20260206_650,user_259,2026-02-06 20:27:36.470285,ad_revenue,0.11,apple_pay,USD
txn_20260206_651,user_761,2026-02-06 18:18:36.470285,purchase,17.46,paypal,USD
txn_20260206_652,user_451,2026-02-06 15:23:36.470285,purchase,16.2,google_pay,USD
txn_20260206_653,user_261,2026-02-06 18:29:36.470285,rental,5.61,apple_pay,USD
txn_20260206_654,user_220,2026-02-06 23:15:36.470285,subscription,19.99,google_pay,USD
txn_20260206_655,user_842,2026-02-06 14:37:36.470285,subscription,19.99,credit_card,USD
txn_20260206_656,user_17,2026-02-06 17:29:36.470285,ad_revenue,0.33,apple_pay,USD
txn_20260206_657,user_71,2026-02-06 23:07:36.470285,subscription,19.99,paypal,USD
txn_20260206_658,user_107,2026-02-06 20:34:36.470285,subscription,9.99,paypal,USD
txn_20260206_659,user_965,2026-02-06 19:18:36.470285,ad_revenue,0.04,google_pay,USD
txn_20260206_660,user_961,2026-02-07 04:43:36.470285,purchase,18.59,paypal,USD
txn_20260206_661,user_332,2026-02-06 21:47:36.470285,subscription,9.99,credit_card,USD
txn_20260206_662,user_353,2026-02-06 20:33:36.470285,purchase,18.97,apple_pay,USD
txn_20260206_663,user_665,2026-02-06 23:15:36.470285,purchase,17.33,apple_pay,USD
txn_20260206_664,user_662,2026-02-06 16:01:36.470285,ad_revenue,0.31,credit_card,USD
txn_20260206_665,user_678,2026-02-07 08:50:36.470285,subscription,9.99,google_pay,USD
txn_20260206_666,user_454,2026-02-06 17:46:36.470285,rental,6.35,google_pay,USD
txn_20260206_667,user_265,2026-02-06 20:14:36.470285,subscription,9.99,credit_card,USD
txn_20260206_668,user_290,2026-02-07 10:18:36.470285,subscription,9.99,google_pay,USD
txn_20260206_669,user_323,2026-02-06 12:23:36.470285,subscription,14.99,credit_card,USD
txn_20260206_670,user_346,2026-02-07 05:35:36.470285,subscription,9.99,google_pay,USD
txn_20260206_671,user_937,2026-02-06 11:00:36.470285,ad_revenue,0.29,google_pay,USD
txn_20260206_672,user_471,2026-02-07 04:45:36.470285,ad_revenue,0.39,apple_pay,USD
txn_20260206_673,user_459,2026-02-06 22:33:36.470285,ad_revenue,0.37,google_pay,USD
txn_20260206_674,user_530,2026-02-06 18:58:36.470285,subscription,14.99,apple_pay,USD
txn_20260206_675,user_245,2026-02-06 22:15:36.470285,ad_revenue,0.27,google_pay,USD
txn_20260206_676,user_181,2026-02-06 23:33:36.470285,subscription,19.99,credit_card,USD
txn_20260206_677,user_790,2026-02-06 19:37:36.470285,rental,6.3,google_pay,USD
txn_20260206_678,user_518,2026-02-07 07:44:36.470285,subscription,14.99,paypal,USD
txn_20260206_679,user_174,2026-02-06 17:27:36.470285,subscription,14.99,paypal,USD
txn_20260206_680,user_734,2026-02-07 02:27:36.470285,ad_revenue,0.05,apple_pay,USD
txn_20260206_681,user_442,2026-02-06 15:17:36.470285,rental,6.99,credit_card,USD
txn_20260206_682,user_93,2026-02-06 19:40:36.470285,rental,4.01,credit_card,USD
txn_20260206_683,user_312,2026-02-07 00:05:36.470285,ad_revenue,0.35,credit_card,USD
txn_20260206_684,user_247,2026-02-07 02:33:36.470285,purchase,19.12,google_pay,USD
txn_20260206_685,user_407,2026-02-06 15:41:36.470285,ad_revenue,0.02,apple_pay,USD
txn_20260206_686,user_437,2026-02-07 02:53:36.470285,rental,4.05,paypal,USD
txn_20260206_687,user_998,2026-02-07 02:27:36.470285,subscription,9.99,apple_pay,USD
txn_20260206_688,user_496,2026-02-06 11:54:36.470285,rental,5.37,apple_pay,USD
txn_20260206_689,user_808,2026-02-06 13:01:36.470285,subscription,9.99,google_pay,USD
txn_20260206_690,user_237,2026-02-06 13:57:36.470285,rental,4.86,credit_card,USD
txn_20260206_691,user_1,2026-02-06 14:13:36.470285,ad_revenue,0.09,paypal,USD
txn_20260206_692,user_275,2026-02-06 16:18:36.470285,ad_revenue,0.42,credit_card,USD
txn_20260206_693,user_624,2026-02-06 23:17:36.470285,purchase,17.06,paypal,USD
txn_20260206_694,user_18,2026-02-06 18:22:36.470285,subscription,14.99,paypal,USD
txn_20260206_695,user_439,2026-02-06 13:06:36.470285,ad_revenue,0.27,google_pay,USD
txn_20260206_696,user_589,2026-02-06 13:01:36.470285,rental,6.82,credit_card,USD
txn_20260206_697,user_12,2026-02-06 19:59:36.470285,purchase,17.27,credit_card,USD
txn_20260206_698,user_124,2026-02-06 20:05:36.470285,subscription,14.99,apple_pay,USD
txn_20260206_699,user_175,2026-02-07 05:58:36.470285,rental,4.03,credit_card,USD
txn_20260206_700,user_588,2026-02-07 06:23:36.470285,rental,4.46,google_pay,USD
txn_20260206_701,user_606,2026-02-07 03:14:36.470285,rental,5.43,google_pay,USD
txn_20260206_702,user_944,2026-02-07 04:40:36.470285,subscription,19.99,paypal,USD
txn_20260206_703,user_825,2026-02-07 08:47:36.470285,subscription,19.99,paypal,USD
txn_20260206_704,user_273,2026-02-06 13:06:36.470285,subscription,14.99,google_pay,USD
txn_20260206_705,user_802,2026-02-06 15:11:36.470285,ad_revenue,0.33,apple_pay,USD
txn_20260206_706,user_889,2026-02-06 10:25:36.470285,subscription,9.99,paypal,USD
txn_20260206_707,user_332,2026-02-06 20:33:36.470285,subscription,14.99,credit_card,USD
txn_20260206_708,user_244,2026-02-06 16:06:36.470285,ad_revenue,0.19,credit_card,USD
txn_20260206_709,user_16,2026-02-06 16:32:36.470285,subscription,9.99,paypal,USD
txn_20260206_710,user_802,2026-02-07 01:30:36.470285,subscription,14.99,google_pay,USD
txn_20260206_711,user_683,2026-02-07 04:49:36.470285,ad_revenue,0.4,credit_card,USD
txn_20260206_712,user_874,2026-02-07 04:53:36.470285,rental,6.05,paypal,USD
txn_20260206_713,user_526,2026-02-06 16:05:36.470285,subscription,14.99,paypal,USD
txn_20260206_714,user_29,2026-02-06 19:16:36.470285,ad_revenue,0.04,paypal,USD
txn_20260206_715,user_564,2026-02-07 06:26:36.470285,rental,5.43,paypal,USD
txn_20260206_716,user_104,2026-02-06 14:23:36.470285,ad_revenue,0.1,credit_card,USD
txn_20260206_717,user_344,2026-02-06 12:33:36.470285,subscription,19.99,google_pay,USD
txn_20260206_718,user_828,2026-02-06 16:50:36.470285,subscription,14.99,google_pay,USD
txn_20260206_719,user_415,2026-02-07 07:35:36.470285,purchase,10.26,google_pay,USD
txn_20260206_720,user_524,2026-02-06 13:11:36.470285,rental,4.77,paypal,USD
txn_20260206_721,user_122,2026-02-06 17:26:36.470285,subscription,14.99,google_pay,USD
txn_20260206_722,user_39,2026-02-06 15:05:36.470285,subscription,9.99,credit_card,USD
txn_20260206_723,user_311,2026-02-07 04:01:36.470285,subscription,19.99,credit_card,USD
txn_20260206_724,user_49,2026-02-07 01:27:36.470285,subscription,9.99,paypal,USD
txn_20260206_725,user_192,2026-02-07 00:58:36.470285,rental,6.83,paypal,USD
txn_20260206_726,user_718,2026-02-06 17:07:36.470285,rental,4.2,credit_card,USD
txn_20260206_727,user_653,2026-02-06 13:30:36.470285,subscription,9.99,credit_card,USD
txn_20260206_728,user_36,2026-02-07 06:21:36.470285,ad_revenue,0.03,google_pay,USD
txn_20260206_729,user_518,2026-02-06 19:09:36.470285,rental,4.92,google_pay,USD
txn_20260206_730,user_567,2026-02-07 08:42:36.470285,subscription,14.99,paypal,USD
txn_20260206_731,user_77,2026-02-06 12:29:36.470285,subscription,19.99,paypal,USD
txn_20260206_732,user_524,2026-02-07 05:25:36.470285,ad_revenue,0.21,apple_pay,USD
txn_20260206_733,user_721,2026-02-06 19:26:36.470285,subscription,19.99,apple_pay,USD
txn_20260206_734,user_624,2026-02-07 00:24:36.470285,purchase,11.32,paypal,USD
txn_20260206_735,user_419,2026-02-06 10:44:36.470285,ad_revenue,0.2,apple_pay,USD
txn_20260206_736,user_586,2026-02-07 06:08:36.470285,subscription,14.99,google_pay,USD
txn_20260206_737,user_168,2026-02-06 20:38:36.470285,subscription,19.99,google_pay,USD
txn_20260206_738,user_212,2026-02-07 04:01:36.470285,ad_revenue,0.07,credit_card,USD
txn_20260206_739,user_551,2026-02-06 13:32:36.470285,purchase,21.39,paypal,USD
txn_20260206_740,user_386,2026-02-06 11:17:36.470285,rental,6.43,paypal,USD
txn_20260206_741,user_559,2026-02-06 23:32:36.470285,purchase,14.48,google_pay,USD
txn_20260206_742,user_904,2026-02-06 14:20:36.470285,subscription,9.99,google_pay,USD
txn_20260206_743,user_938,2026-02-07 04:38:36.470285,ad_revenue,0.39,apple_pay,USD
txn_20260206_744,user_79,2026-02-07 02:54:36.470285,rental,4.51,paypal,USD
txn_20260206_745,user_729,2026-02-07 01:54:36.470285,subscription,14.99,credit_card,USD
txn_20260206_746,user_626,2026-02-07 05:50:36.470285,subscription,9.99,apple_pay,USD
txn_20260206_747,user_480,2026-02-07 01:41:36.470285,purchase,11.58,paypal,USD
txn_20260206_748,user_131,2026-02-07 06:18:36.470285,subscription,19.99,credit_card,USD
txn_20260206_749,user_80,2026-02-06 22:08:36.470285,subscription,9.99,apple_pay,USD
txn_20260206_750,user_297,2026-02-07 02:03:36.470285,subscription,19.99,paypal,USD
txn_20260206_751,user_247,2026-02-07 08:05:36.470285,rental,4.42,credit_card,USD
txn_20260206_752,user_317,2026-02-07 00:14:36.470285,rental,4.56,paypal,USD
txn_20260206_753,user_572,2026-02-07 05:55:36.470285,purchase,17.32,credit_card,USD
txn_20260206_754,user_711,2026-02-06 15:50:36.470285,rental,6.9,google_pay,USD
txn_20260206_755,user_591,2026-02-07 02:20:36.470285,ad_revenue,0.16,apple_pay,USD
txn_20260206_756,user_654,2026-02-06 17:23:36.470285,ad_revenue,0.14,google_pay,USD
txn_20260206_757,user_784,2026-02-07 01:23:36.470285,purchase,19.46,paypal,USD
txn_20260206_758,user_512,2026-02-06 17:40:36.470285,subscription,14.99,google_pay,USD
txn_20260206_759,user_443,2026-02-07 01:20:36.470285,rental,5.16,credit_card,USD
txn_20260206_760,user_12,2026-02-07 04:49:36.470285,subscription,14.99,credit_card,USD
txn_20260206_761,user_716,2026-02-07 05:00:36.470285,rental,5.31,apple_pay,USD
txn_20260206_762,user_955,2026-02-07 00:19:36.470285,subscription,19.99,paypal,USD
txn_20260206_763,user_274,2026-02-06 13:46:36.470285,rental,5.02,google_pay,USD
txn_20260206_764,user_371,2026-02-07 05:31:36.470285,subscription,14.99,apple_pay,USD
txn_20260206_765,user_408,2026-02-07 05:51:36.470285,subscription,9.99,paypal,USD
txn_20260206_766,user_192,2026-02-06 21:02:36.470285,rental,5.02,apple_pay,USD
txn_20260206_767,user_188,2026-02-06 13:33:36.470285,subscription,14.99,google_pay,USD
txn_20260206_768,user_37,2026-02-07 07:03:36.470285,subscription,19.99,paypal,USD
txn_20260206_769,user_237,2026-02-06 18:32:36.470285,rental,6.71,google_pay,USD
txn_20260206_770,user_598,2026-02-06 15:51:36.470285,subscription,9.99,credit_card,USD
txn_20260206_771,user_327,2026-02-06 17:07:36.470285,rental,4.52,google_pay,USD
txn_20260206_772,user_234,2026-02-06 14:35:36.470285,subscription,19.99,paypal,USD
txn_20260206_773,user_984,2026-02-06 18:49:36.470285,rental,5.92,paypal,USD
txn_20260206_774,user_84,2026-02-06 10:26:36.470285,purchase,22.39,credit_card,USD
txn_20260206_775,user_380,2026-02-06 13:41:36.470285,purchase,14.63,credit_card,USD
txn_20260206_776,user_958,2026-02-06 21:47:36.470285,subscription,14.99,credit_card,USD
txn_20260206_777,user_436,2026-02-07 06:44:36.470285,ad_revenue,0.22,credit_card,USD
txn_20260206_778,user_13,2026-02-06 21:11:36.470285,ad_revenue,0.12,credit_card,USD
txn_20260206_779,user_65,2026-02-06 20:36:36.470285,subscription,9.99,google_pay,USD
txn_20260206_780,user_457,2026-02-06 13:42:36.470285,ad_revenue,0.2,google_pay,USD
txn_20260206_781,user_461,2026-02-07 03:22:36.470285,subscription,19.99,google_pay,USD
txn_20260206_782,user_491,2026-02-07 04:03:36.470285,ad_revenue,0.14,google_pay,USD
txn_20260206_783,user_316,2026-02-07 00:08:36.470285,purchase,14.81,google_pay,USD
txn_20260206_784,user_352,2026-02-06 17:53:36.470285,ad_revenue,0.49,credit_card,USD
txn_20260206_785,user_533,2026-02-07 02:12:36.470285,purchase,13.89,google_pay,USD
txn_20260206_786,user_243,2026-02-06 14:35:36.470285,purchase,20.08,apple_pay,USD
txn_20260206_787,user_406,2026-02-07 07:28:36.470285,subscription,19.99,google_pay,USD
txn_20260206_788,user_139,2026-02-06 21:19:36.470285,rental,4.66,apple_pay,USD
txn_20260206_789,user_693,2026-02-06 15:26:36.470285,purchase,12.08,credit_card,USD
txn_20260206_790,user_449,2026-02-06 21:20:36.470285,purchase,13.66,credit_card,USD
txn_20260206_791,user_274,2026-02-06 19:39:36.470285,rental,4.63,credit_card,USD
txn_20260206_792,user_403,2026-02-07 01:00:36.470285,ad_revenue,0.36,apple_pay,USD
txn_20260206_793,user_891,2026-02-06 20:14:36.470285,ad_revenue,0.38,paypal,USD
txn_20260206_794,user_555,2026-02-06 23:47:36.470285,ad_revenue,0.02,google_pay,USD
txn_20260206_795,user_887,2026-02-06 16:13:36.470285,rental,5.3,credit_card,USD
txn_20260206_796,user_673,2026-02-07 02:49:36.470285,subscription,9.99,paypal,USD
txn_20260206_797,user_496,2026-02-06 16:21:36.470285,rental,6.91,apple_pay,USD
txn_20260206_798,user_316,2026-02-06 21:04:36.470285,ad_revenue,0.39,apple_pay,USD
txn_20260206_799,user_248,2026-02-07 08:18:36.470285,rental,5.21,paypal,USD
txn_20260206_800,user_878,2026-02-06 21:29:36.470285,ad_revenue,0.3,paypal,USD
txn_20260206_801,user_7,2026-02-06 23:41:36.470285,ad_revenue,0.02,credit_card,USD
txn_20260206_802,user_21,2026-02-07 10:02:36.470285,rental,6.5,apple_pay,USD
txn_20260206_803,user_841,2026-02-06 23:21:36.470285,subscription,9.99,paypal,USD
txn_20260206_804,user_214,2026-02-06 13:37:36.470285,subscription,14.99,apple_pay,USD
txn_20260206_805,user_693,2026-02-06 15:55:36.470285,ad_revenue,0.03,credit_card,USD
txn_20260206_806,user_874,2026-02-07 06:19:36.470285,purchase,15.15,credit_card,USD
txn_20260206_807,user_398,2026-02-07 05:53:36.470285,subscription,14.99,apple_pay,USD
txn_20260206_808,user_851,2026-02-06 16:01:36.470285,rental,4.89,google_pay,USD
txn_20260206_809,user_544,2026-02-06 21:58:36.470285,subscription,14.99,google_pay,USD
txn_20260206_810,user_633,2026-02-06 12:07:36.470285,ad_revenue,0.21,paypal,USD
txn_20260206_811,user_338,2026-02-06 14:53:36.470285,subscription,19.99,credit_card,USD
txn_20260206_812,user_875,2026-02-07 08:42:36.470285,rental,6.04,apple_pay,USD
txn_20260206_813,user_896,2026-02-07 02:02:36.470285,ad_revenue,0.28,paypal,USD
txn_20260206_814,user_199,2026-02-06 21:18:36.470285,subscription,14.99,credit_card,USD
txn_20260206_815,user_95,2026-02-06 20:52:36.470285,purchase,10.49,paypal,USD
txn_20260206_816,user_523,2026-02-06 21:48:36.470285,subscription,14.99,credit_card,USD
txn_20260206_817,user_399,2026-02-06 11:48:36.470285,purchase,13.86,google_pay,USD
txn_20260206_818,user_180,2026-02-06 21:26:36.470285,ad_revenue,0.33,paypal,USD
txn_20260206_819,user_986,2026-02-07 05:00:36.470285,subscription,14.99,google_pay,USD
txn_20260206_820,user_148,2026-02-06 20:59:36.470285,subscription,14.99,paypal,USD
txn_20260206_821,user_265,2026-02-06 14:12:36.470285,ad_revenue,0.38,credit_card,USD
txn_20260206_822,user_925,2026-02-07 03:52:36.470285,rental,5.88,apple_pay,USD
txn_20260206_823,user_515,2026-02-07 07:34:36.470285,rental,6.27,paypal,USD
txn_20260206_824,user_294,2026-02-07 03:05:36.470285,subscription,9.99,paypal,USD
txn_20260206_825,user_414,2026-02-06 18:00:36.470285,subscription,9.99,credit_card,USD
txn_20260206_826,user_681,2026-02-06 10:56:36.470285,purchase,16.58,apple_pay,USD
txn_20260206_827,user_268,2026-02-07 04:32:36.470285,ad_revenue,0.49,google_pay,USD
txn_20260206_828,user_440,2026-02-06 18:26:36.470285,ad_revenue,0.37,paypal,USD
txn_20260206_829,user_517,2026-02-06 12:39:36.470285,ad_revenue,0.38,credit_card,USD
txn_20260206_830,user_684,2026-02-06 15:51:36.470285,ad_revenue,0.17,paypal,USD
txn_20260206_831,user_52,2026-02-06 21:28:36.470285,rental,4.63,credit_card,USD
txn_20260206_832,user_279,2026-02-06 23:58:36.470285,ad_revenue,0.03,google_pay,USD
txn_20260206_833,user_460,2026-02-07 06:56:36.470285,subscription,19.99,google_pay,USD
txn_20260206_834,user_302,2026-02-06 11:00:36.470285,rental,4.13,google_pay,USD
txn_20260206_835,user_794,2026-02-06 12:03:36.470285,ad_revenue,0.04,paypal,USD
txn_20260206_836,user_431,2026-02-06 13:59:36.470285,subscription,9.99,apple_pay,USD
txn_20260206_837,user_863,2026-02-07 00:09:36.470285,subscription,19.99,credit_card,USD
txn_20260206_838,user_833,2026-02-06 17:22:36.470285,rental,5.84,apple_pay,USD
txn_20260206_839,user_818,2026-02-06 16:58:36.470285,subscription,19.99,google_pay,USD
txn_20260206_840,user_93,2026-02-07 09:18:36.470285,subscription,19.99,credit_card,USD
txn_20260206_841,user_619,2026-02-06 12:21:36.470285,rental,5.09,paypal,USD
txn_20260206_842,user_856,2026-02-07 09:47:36.470285,purchase,14.3,google_pay,USD
txn_20260206_843,user_87,2026-02-07 05:12:36.470285,rental,6.49,google_pay,USD
txn_20260206_844,user_808,2026-02-07 02:46:36.470285,ad_revenue,0.21,paypal,USD
txn_20260206_845,user_893,2026-02-07 05:47:36.470285,subscription,9.99,paypal,USD
txn_20260206_846,user_356,2026-02-07 02:05:36.470285,subscription,19.99,apple_pay,USD
txn_20260206_847,user_862,2026-02-06 12:39:36.470285,subscription,9.99,paypal,USD
txn_20260206_848,user_14,2026-02-06 12:39:36.470285,subscription,19.99,apple_pay,USD
txn_20260206_849,user_108,2026-02-07 06:08:36.470285,ad_revenue,0.39,paypal,USD
txn_20260206_850,user_729,2026-02-06 18:36:36.470285,rental,4.69,paypal,USD
txn_20260206_851,user_883,2026-02-06 16:25:36.470285,rental,6.18,credit_card,USD
txn_20260206_852,user_245,2026-02-06 14:20:36.470285,subscription,14.99,apple_pay,USD
txn_20260206_853,user_208,2026-02-06 23:22:36.470285,subscription,19.99,paypal,USD
txn_20260206_854,user_501,2026-02-07 02:32:36.470285,subscription,14.99,apple_pay,USD
txn_20260206_855,user_342,2026-02-06 13:27:36.470285,subscription,19.99,paypal,USD
txn_20260206_856,user_334,2026-02-06 22:25:36.470285,rental,5.77,paypal,USD
txn_20260206_857,user_350,2026-02-07 05:23:36.470285,ad_revenue,0.3,google_pay,USD
txn_20260206_858,user_762,2026-02-06 19:08:36.470285,rental,5.44,google_pay,USD
txn_20260206_859,user_445,2026-02-06 17:27:36.470285,subscription,14.99,google_pay,USD
txn_20260206_860,user_860,2026-02-07 02:47:36.470285,ad_revenue,0.31,credit_card,USD
txn_20260206_861,user_157,2026-02-07 08:27:36.470285,subscription,19.99,paypal,USD
txn_20260206_862,user_96,2026-02-06 21:31:36.470285,ad_revenue,0.08,apple_pay,USD
txn_20260206_863,user_974,2026-02-07 09:18:36.470285,subscription,19.99,google_pay,USD
txn_20260206_864,user_292,2026-02-07 02:29:36.470285,ad_revenue,0.5,paypal,USD
txn_20260206_865,user_697,2026-02-07 01:47:36.470285,subscription,9.99,paypal,USD
txn_20260206_866,user_778,2026-02-07 10:14:36.470285,ad_revenue,0.48,google_pay,USD
txn_20260206_867,user_635,2026-02-06 12:01:36.470285,rental,4.21,apple_pay,USD
txn_20260206_868,user_667,2026-02-07 10:15:36.470285,subscription,9.99,credit_card,USD
txn_20260206_869,user_607,2026-02-06 11:03:36.470285,ad_revenue,0.21,paypal,USD
txn_20260206_870,user_457,2026-02-06 16:40:36.470285,purchase,21.78,google_pay,USD
txn_20260206_871,user_256,2026-02-07 00:51:36.470285,rental,6.15,apple_pay,USD
txn_20260206_872,user_881,2026-02-07 02:44:36.470285,subscription,19.99,paypal,USD
txn_20260206_873,user_651,2026-02-07 10:13:36.470285,ad_revenue,0.16,google_pay,USD
txn_20260206_874,user_349,2026-02-07 04:30:36.470285,rental,6.41,google_pay,USD
txn_20260206_875,user_954,2026-02-07 01:37:36.470285,ad_revenue,0.01,apple_pay,USD
txn_20260206_876,user_786,2026-02-07 07:06:36.470285,subscription,14.99,google_pay,USD
txn_20260206_877,user_89,2026-02-06 23:20:36.470285,subscription,19.99,credit_card,USD
txn_20260206_878,user_635,2026-02-07 08:44:36.470285,rental,5.56,google_pay,USD
txn_20260206_879,user_98,2026-02-06 12:51:36.470285,purchase,20.83,credit_card,USD
txn_20260206_880,user_496,2026-02-07 07:53:36.470285,subscription,14.99,paypal,USD
txn_20260206_881,user_665,2026-02-06 23:57:36.470285,subscription,14.99,google_pay,USD
txn_20260206_882,user_204,2026-02-06 21:33:36.470285,ad_revenue,0.04,paypal,USD
txn_20260206_883,user_131,2026-02-07 00:46:36.470285,subscription,19.99,google_pay,USD
txn_20260206_884,user_856,2026-02-06 16:49:36.470285,subscription,19.99,credit_card,USD
txn_20260206_885,user_65,2026-02-07 04:17:36.470285,rental,4.51,apple_pay,USD
txn_20260206_886,user_967,2026-02-07 00:05:36.470285,ad_revenue,0.33,credit_card,USD
txn_20260206_887,user_223,2026-02-07 04:57:36.470285,subscription,9.99,paypal,USD
txn_20260206_888,user_134,2026-02-07 06:11:36.470285,subscription,14.99,credit_card,USD
txn_20260206_889,user_423,2026-02-06 16:46:36.470285,ad_revenue,0.07,google_pay,USD
txn_20260206_890,user_207,2026-02-06 17:20:36.470285,rental,4.5,credit_card,USD
txn_20260206_891,user_335,2026-02-06 21:57:36.470285,rental,4.63,paypal,USD
txn_20260206_892,user_975,2026-02-07 01:06:36.470285,subscription,19.99,apple_pay,USD
txn_20260206_893,user_756,2026-02-07 06:01:36.470285,subscription,19.99,credit_card,USD
txn_20260206_894,user_585,2026-02-06 14:52:36.470285,subscription,9.99,apple_pay,USD
txn_20260206_895,user_757,2026-02-06 14:01:36.470285,subscription,14.99,credit_card,USD
txn_20260206_896,user_196,2026-02-06 23:05:36.470285,purchase,19.03,credit_card,USD
txn_20260206_897,user_606,2026-02-07 02:15:36.470285,subscription,9.99,credit_card,USD
txn_20260206_898,user_884,2026-02-06 20:43:36.470285,ad_revenue,0.16,paypal,USD
txn_20260206_899,user_566,2026-02-07 03:21:36.470285,rental,6.74,paypal,USD
txn_20260206_900,user_221,2026-02-07 00:03:36.470285,subscription,14.99,credit_card,USD
txn_20260206_901,user_217,2026-02-06 13:10:36.470285,subscription,19.99,paypal,USD
txn_20260206_902,user_773,2026-02-07 10:00:36.470285,subscription,19.99,paypal,USD
txn_20260206_903,user_282,2026-02-07 04:00:36.470285,purchase,10.0,google_pay,USD
txn_20260206_904,user_250,2026-02-07 07:35:36.470285,subscription,14.99,apple_pay,USD
txn_20260206_905,user_284,2026-02-06 23:54:36.470285,subscription,19.99,google_pay,USD
txn_20260206_906,user_842,2026-02-06 19:05:36.470285,ad_revenue,0.32,credit_card,USD
txn_20260206_907,user_956,2026-02-06 20:24:36.470285,subscription,19.99,paypal,USD
txn_20260206_908,user_283,2026-02-06 14:25:36.470285,subscription,19.99,google_pay,USD
txn_20260206_909,user_408,2026-02-07 02:17:36.470285,ad_revenue,0.26,paypal,USD
txn_20260206_910,user_864,2026-02-06 16:19:36.470285,subscription,19.99,credit_card,USD
txn_20260206_911,user_894,2026-02-06 10:35:36.470285,ad_revenue,0.17,credit_card,USD
txn_20260206_912,user_114,2026-02-06 20:00:36.470285,purchase,13.69,google_pay,USD
txn_20260206_913,user_251,2026-02-06 20:30:36.470285,rental,4.21,credit_card,USD
txn_20260206_914,user_277,2026-02-07 01:14:36.470285,subscription,14.99,paypal,USD
txn_20260206_915,user_869,2026-02-07 06:05:36.470285,purchase,19.94,credit_card,USD
txn_20260206_916,user_48,2026-02-07 03:46:36.470285,purchase,12.97,credit_card,USD
txn_20260206_917,user_845,2026-02-06 23:59:36.470285,subscription,9.99,credit_card,USD
txn_20260206_918,user_976,2026-02-07 06:14:36.470285,ad_revenue,0.07,paypal,USD
txn_20260206_919,user_617,2026-02-06 21:30:36.470285,purchase,18.04,paypal,USD
txn_20260206_920,user_936,2026-02-07 05:16:36.470285,ad_revenue,0.31,apple_pay,USD
txn_20260206_921,user_268,2026-02-06 12:02:36.470285,rental,4.33,paypal,USD
txn_20260206_922,user_25,2026-02-07 03:48:36.470285,subscription,9.99,google_pay,USD
txn_20260206_923,user_455,2026-02-07 04:57:36.470285,subscription,9.99,google_pay,USD
txn_20260206_924,user_608,2026-02-07 08:47:36.470285,subscription,14.99,google_pay,USD
txn_20260206_925,user_185,2026-02-06 18:30:36.470285,ad_revenue,0.1,apple_pay,USD
txn_20260206_926,user_499,2026-02-06 14:03:36.470285,subscription,14.99,apple_pay,USD
txn_20260206_927,user_390,2026-02-06 19:05:36.470285,ad_revenue,0.24,paypal,USD
txn_20260206_928,user_482,2026-02-06 12:02:36.470285,subscription,9.99,credit_card,USD
txn_20260206_929,user_38,2026-02-06 12:48:36.470285,rental,5.9,paypal,USD
txn_20260206_930,user_652,2026-02-06 13:00:36.470285,purchase,10.69,credit_card,USD
txn_20260206_931,user_83,2026-02-07 01:29:36.470285,rental,6.88,apple_pay,USD
txn_20260206_932,user_211,2026-02-06 17:54:36.470285,ad_revenue,0.28,paypal,USD
txn_20260206_933,user_652,2026-02-07 07:59:36.470285,subscription,9.99,credit_card,USD
txn_20260206_934,user_121,2026-02-07 09:11:36.470285,subscription,19.99,apple_pay,USD
txn_20260206_935,user_902,2026-02-07 00:47:36.470285,ad_revenue,0.28,paypal,USD
txn_20260206_936,user_59,2026-02-07 05:47:36.470285,ad_revenue,0.28,paypal,USD
txn_20260206_937,user_454,2026-02-06 20:23:36.470285,subscription,19.99,google_pay,USD
txn_20260206_938,user_304,2026-02-06 14:19:36.470285,subscription,14.99,google_pay,USD
txn_20260206_939,user_180,2026-02-06 10:53:36.470285,subscription,19.99,paypal,USD
txn_20260206_940,user_282,2026-02-06 20:30:36.470285,subscription,14.99,google_pay,USD
txn_20260206_941,user_797,2026-02-07 07:32:36.470285,rental,4.18,google_pay,USD
